ResponseId,cluster_id,persona_label
42106,2,Cloud-Native Full-Stack Developer
42109,2,Cloud-Native Full-Stack Developer
42116,4,Python Backend & Data Developer
42118,5,Modern JavaScript / TypeScript Developer
42119,5,Modern JavaScript / TypeScript Developer
42120,3,PHP / LAMP Web Developer
42123,5,Modern JavaScript / TypeScript Developer
42124,2,Cloud-Native Full-Stack Developer
42127,0,Java / JVM Backend Developer
42129,4,Python Backend & Data Developer
42132,2,Cloud-Native Full-Stack Developer
42140,5,Modern JavaScript / TypeScript Developer
42141,3,PHP / LAMP Web Developer
42147,1,.NET / Microsoft Ecosystem Developer
42154,1,.NET / Microsoft Ecosystem Developer
42155,0,Java / JVM Backend Developer
42156,2,Cloud-Native Full-Stack Developer
42157,1,.NET / Microsoft Ecosystem Developer
42158,5,Modern JavaScript / TypeScript Developer
42160,2,Cloud-Native Full-Stack Developer
42161,4,Python Backend & Data Developer
42162,1,.NET / Microsoft Ecosystem Developer
42163,2,Cloud-Native Full-Stack Developer
42165,4,Python Backend & Data Developer
42167,3,PHP / LAMP Web Developer
42168,5,Modern JavaScript / TypeScript Developer
42169,4,Python Backend & Data Developer
42172,3,PHP / LAMP Web Developer
42174,1,.NET / Microsoft Ecosystem Developer
42176,3,PHP / LAMP Web Developer
42177,2,Cloud-Native Full-Stack Developer
42179,5,Modern JavaScript / TypeScript Developer
42181,4,Python Backend & Data Developer
42182,0,Java / JVM Backend Developer
42183,3,PHP / LAMP Web Developer
42184,3,PHP / LAMP Web Developer
42188,5,Modern JavaScript / TypeScript Developer
42189,0,Java / JVM Backend Developer
42192,4,Python Backend & Data Developer
42193,1,.NET / Microsoft Ecosystem Developer
42196,4,Python Backend & Data Developer
42203,4,Python Backend & Data Developer
42204,2,Cloud-Native Full-Stack Developer
42205,3,PHP / LAMP Web Developer
42211,5,Modern JavaScript / TypeScript Developer
42212,5,Modern JavaScript / TypeScript Developer
42213,3,PHP / LAMP Web Developer
42214,0,Java / JVM Backend Developer
42215,2,Cloud-Native Full-Stack Developer
42216,1,.NET / Microsoft Ecosystem Developer
42217,1,.NET / Microsoft Ecosystem Developer
42218,4,Python Backend & Data Developer
42219,5,Modern JavaScript / TypeScript Developer
42220,4,Python Backend & Data Developer
42223,5,Modern JavaScript / TypeScript Developer
42226,1,.NET / Microsoft Ecosystem Developer
42227,4,Python Backend & Data Developer
42230,5,Modern JavaScript / TypeScript Developer
42239,1,.NET / Microsoft Ecosystem Developer
42242,2,Cloud-Native Full-Stack Developer
42244,4,Python Backend & Data Developer
42245,5,Modern JavaScript / TypeScript Developer
42246,4,Python Backend & Data Developer
42254,0,Java / JVM Backend Developer
42257,3,PHP / LAMP Web Developer
42262,3,PHP / LAMP Web Developer
42263,5,Modern JavaScript / TypeScript Developer
42266,1,.NET / Microsoft Ecosystem Developer
42267,1,.NET / Microsoft Ecosystem Developer
42272,4,Python Backend & Data Developer
42273,0,Java / JVM Backend Developer
42275,1,.NET / Microsoft Ecosystem Developer
42276,0,Java / JVM Backend Developer
42277,2,Cloud-Native Full-Stack Developer
42278,0,Java / JVM Backend Developer
42280,5,Modern JavaScript / TypeScript Developer
42282,1,.NET / Microsoft Ecosystem Developer
42283,5,Modern JavaScript / TypeScript Developer
42286,3,PHP / LAMP Web Developer
42290,3,PHP / LAMP Web Developer
42294,2,Cloud-Native Full-Stack Developer
42295,2,Cloud-Native Full-Stack Developer
42297,2,Cloud-Native Full-Stack Developer
42298,2,Cloud-Native Full-Stack Developer
42302,5,Modern JavaScript / TypeScript Developer
42303,3,PHP / LAMP Web Developer
42305,2,Cloud-Native Full-Stack Developer
42308,5,Modern JavaScript / TypeScript Developer
42309,3,PHP / LAMP Web Developer
42314,0,Java / JVM Backend Developer
42315,3,PHP / LAMP Web Developer
42316,1,.NET / Microsoft Ecosystem Developer
42319,0,Java / JVM Backend Developer
42323,3,PHP / LAMP Web Developer
42325,1,.NET / Microsoft Ecosystem Developer
42327,5,Modern JavaScript / TypeScript Developer
42329,1,.NET / Microsoft Ecosystem Developer
42330,2,Cloud-Native Full-Stack Developer
42336,2,Cloud-Native Full-Stack Developer
42337,4,Python Backend & Data Developer
42346,4,Python Backend & Data Developer
42349,2,Cloud-Native Full-Stack Developer
42352,4,Python Backend & Data Developer
42354,3,PHP / LAMP Web Developer
42358,1,.NET / Microsoft Ecosystem Developer
42359,0,Java / JVM Backend Developer
42367,4,Python Backend & Data Developer
42371,1,.NET / Microsoft Ecosystem Developer
42372,1,.NET / Microsoft Ecosystem Developer
42375,5,Modern JavaScript / TypeScript Developer
42376,0,Java / JVM Backend Developer
42377,3,PHP / LAMP Web Developer
42379,0,Java / JVM Backend Developer
42383,2,Cloud-Native Full-Stack Developer
42384,4,Python Backend & Data Developer
42385,5,Modern JavaScript / TypeScript Developer
42386,1,.NET / Microsoft Ecosystem Developer
42387,4,Python Backend & Data Developer
42389,5,Modern JavaScript / TypeScript Developer
42394,1,.NET / Microsoft Ecosystem Developer
42395,0,Java / JVM Backend Developer
42396,2,Cloud-Native Full-Stack Developer
42397,2,Cloud-Native Full-Stack Developer
42401,4,Python Backend & Data Developer
42403,5,Modern JavaScript / TypeScript Developer
42407,2,Cloud-Native Full-Stack Developer
42411,1,.NET / Microsoft Ecosystem Developer
42413,4,Python Backend & Data Developer
42418,3,PHP / LAMP Web Developer
42419,2,Cloud-Native Full-Stack Developer
42420,2,Cloud-Native Full-Stack Developer
42422,0,Java / JVM Backend Developer
42423,4,Python Backend & Data Developer
42425,5,Modern JavaScript / TypeScript Developer
42427,5,Modern JavaScript / TypeScript Developer
42429,4,Python Backend & Data Developer
42430,2,Cloud-Native Full-Stack Developer
42431,5,Modern JavaScript / TypeScript Developer
42432,3,PHP / LAMP Web Developer
42434,2,Cloud-Native Full-Stack Developer
42435,2,Cloud-Native Full-Stack Developer
42436,1,.NET / Microsoft Ecosystem Developer
42439,5,Modern JavaScript / TypeScript Developer
42441,4,Python Backend & Data Developer
42442,3,PHP / LAMP Web Developer
42444,4,Python Backend & Data Developer
42446,0,Java / JVM Backend Developer
42448,1,.NET / Microsoft Ecosystem Developer
42452,4,Python Backend & Data Developer
42453,3,PHP / LAMP Web Developer
42454,3,PHP / LAMP Web Developer
42455,5,Modern JavaScript / TypeScript Developer
42456,3,PHP / LAMP Web Developer
42457,1,.NET / Microsoft Ecosystem Developer
42460,3,PHP / LAMP Web Developer
42461,0,Java / JVM Backend Developer
42462,4,Python Backend & Data Developer
42463,2,Cloud-Native Full-Stack Developer
42465,1,.NET / Microsoft Ecosystem Developer
42468,5,Modern JavaScript / TypeScript Developer
42473,1,.NET / Microsoft Ecosystem Developer
42475,4,Python Backend & Data Developer
42477,0,Java / JVM Backend Developer
42481,4,Python Backend & Data Developer
42483,5,Modern JavaScript / TypeScript Developer
42496,1,.NET / Microsoft Ecosystem Developer
42497,5,Modern JavaScript / TypeScript Developer
42508,0,Java / JVM Backend Developer
42509,3,PHP / LAMP Web Developer
42511,2,Cloud-Native Full-Stack Developer
42513,5,Modern JavaScript / TypeScript Developer
42517,2,Cloud-Native Full-Stack Developer
42518,0,Java / JVM Backend Developer
42520,5,Modern JavaScript / TypeScript Developer
42528,2,Cloud-Native Full-Stack Developer
42529,5,Modern JavaScript / TypeScript Developer
42535,4,Python Backend & Data Developer
42538,5,Modern JavaScript / TypeScript Developer
42546,1,.NET / Microsoft Ecosystem Developer
42547,3,PHP / LAMP Web Developer
42552,3,PHP / LAMP Web Developer
42553,1,.NET / Microsoft Ecosystem Developer
42563,2,Cloud-Native Full-Stack Developer
42564,2,Cloud-Native Full-Stack Developer
42567,3,PHP / LAMP Web Developer
42571,1,.NET / Microsoft Ecosystem Developer
42572,0,Java / JVM Backend Developer
42573,3,PHP / LAMP Web Developer
42578,2,Cloud-Native Full-Stack Developer
42581,4,Python Backend & Data Developer
42582,1,.NET / Microsoft Ecosystem Developer
42587,4,Python Backend & Data Developer
42591,1,.NET / Microsoft Ecosystem Developer
42593,4,Python Backend & Data Developer
42595,1,.NET / Microsoft Ecosystem Developer
42600,4,Python Backend & Data Developer
42603,5,Modern JavaScript / TypeScript Developer
42607,3,PHP / LAMP Web Developer
42608,5,Modern JavaScript / TypeScript Developer
42617,5,Modern JavaScript / TypeScript Developer
42628,1,.NET / Microsoft Ecosystem Developer
42630,4,Python Backend & Data Developer
42631,5,Modern JavaScript / TypeScript Developer
42635,4,Python Backend & Data Developer
42636,2,Cloud-Native Full-Stack Developer
42638,2,Cloud-Native Full-Stack Developer
42639,3,PHP / LAMP Web Developer
42650,1,.NET / Microsoft Ecosystem Developer
42652,2,Cloud-Native Full-Stack Developer
42653,1,.NET / Microsoft Ecosystem Developer
42655,3,PHP / LAMP Web Developer
42656,1,.NET / Microsoft Ecosystem Developer
42658,5,Modern JavaScript / TypeScript Developer
42661,1,.NET / Microsoft Ecosystem Developer
42667,2,Cloud-Native Full-Stack Developer
42668,0,Java / JVM Backend Developer
42670,4,Python Backend & Data Developer
42671,0,Java / JVM Backend Developer
42677,3,PHP / LAMP Web Developer
42678,4,Python Backend & Data Developer
42682,0,Java / JVM Backend Developer
42689,4,Python Backend & Data Developer
42690,0,Java / JVM Backend Developer
42691,4,Python Backend & Data Developer
42693,5,Modern JavaScript / TypeScript Developer
42697,4,Python Backend & Data Developer
42698,3,PHP / LAMP Web Developer
42700,1,.NET / Microsoft Ecosystem Developer
42704,5,Modern JavaScript / TypeScript Developer
42712,3,PHP / LAMP Web Developer
42713,1,.NET / Microsoft Ecosystem Developer
42718,2,Cloud-Native Full-Stack Developer
42723,5,Modern JavaScript / TypeScript Developer
42728,4,Python Backend & Data Developer
42732,2,Cloud-Native Full-Stack Developer
42735,3,PHP / LAMP Web Developer
42738,5,Modern JavaScript / TypeScript Developer
42744,0,Java / JVM Backend Developer
42751,0,Java / JVM Backend Developer
42754,1,.NET / Microsoft Ecosystem Developer
42758,2,Cloud-Native Full-Stack Developer
42765,5,Modern JavaScript / TypeScript Developer
42767,3,PHP / LAMP Web Developer
42774,1,.NET / Microsoft Ecosystem Developer
42787,0,Java / JVM Backend Developer
42792,0,Java / JVM Backend Developer
42796,4,Python Backend & Data Developer
42798,4,Python Backend & Data Developer
42813,1,.NET / Microsoft Ecosystem Developer
42827,0,Java / JVM Backend Developer
42830,5,Modern JavaScript / TypeScript Developer
42832,0,Java / JVM Backend Developer
42835,2,Cloud-Native Full-Stack Developer
42837,2,Cloud-Native Full-Stack Developer
42839,1,.NET / Microsoft Ecosystem Developer
42845,2,Cloud-Native Full-Stack Developer
42851,0,Java / JVM Backend Developer
42854,2,Cloud-Native Full-Stack Developer
42864,5,Modern JavaScript / TypeScript Developer
42869,3,PHP / LAMP Web Developer
42872,4,Python Backend & Data Developer
42876,5,Modern JavaScript / TypeScript Developer
42877,0,Java / JVM Backend Developer
42881,4,Python Backend & Data Developer
42883,5,Modern JavaScript / TypeScript Developer
42885,0,Java / JVM Backend Developer
42888,3,PHP / LAMP Web Developer
42896,1,.NET / Microsoft Ecosystem Developer
42901,2,Cloud-Native Full-Stack Developer
42903,0,Java / JVM Backend Developer
42906,5,Modern JavaScript / TypeScript Developer
42907,4,Python Backend & Data Developer
42909,1,.NET / Microsoft Ecosystem Developer
42910,5,Modern JavaScript / TypeScript Developer
42914,4,Python Backend & Data Developer
42916,1,.NET / Microsoft Ecosystem Developer
42919,4,Python Backend & Data Developer
42923,3,PHP / LAMP Web Developer
42924,4,Python Backend & Data Developer
42925,4,Python Backend & Data Developer
42934,1,.NET / Microsoft Ecosystem Developer
42943,3,PHP / LAMP Web Developer
42946,4,Python Backend & Data Developer
42951,1,.NET / Microsoft Ecosystem Developer
42954,0,Java / JVM Backend Developer
42957,0,Java / JVM Backend Developer
42959,0,Java / JVM Backend Developer
42961,5,Modern JavaScript / TypeScript Developer
42963,0,Java / JVM Backend Developer
42965,3,PHP / LAMP Web Developer
42969,1,.NET / Microsoft Ecosystem Developer
42972,1,.NET / Microsoft Ecosystem Developer
42973,2,Cloud-Native Full-Stack Developer
42974,0,Java / JVM Backend Developer
42976,3,PHP / LAMP Web Developer
42978,5,Modern JavaScript / TypeScript Developer
42981,4,Python Backend & Data Developer
42982,1,.NET / Microsoft Ecosystem Developer
42985,4,Python Backend & Data Developer
42989,3,PHP / LAMP Web Developer
42991,3,PHP / LAMP Web Developer
42997,0,Java / JVM Backend Developer
42999,5,Modern JavaScript / TypeScript Developer
43007,2,Cloud-Native Full-Stack Developer
43010,3,PHP / LAMP Web Developer
43012,1,.NET / Microsoft Ecosystem Developer
43024,4,Python Backend & Data Developer
43029,4,Python Backend & Data Developer
43033,4,Python Backend & Data Developer
43036,1,.NET / Microsoft Ecosystem Developer
43041,2,Cloud-Native Full-Stack Developer
43047,0,Java / JVM Backend Developer
43051,4,Python Backend & Data Developer
43053,4,Python Backend & Data Developer
43056,1,.NET / Microsoft Ecosystem Developer
43063,3,PHP / LAMP Web Developer
43066,1,.NET / Microsoft Ecosystem Developer
43079,4,Python Backend & Data Developer
43084,2,Cloud-Native Full-Stack Developer
43090,0,Java / JVM Backend Developer
43091,0,Java / JVM Backend Developer
43095,1,.NET / Microsoft Ecosystem Developer
43098,2,Cloud-Native Full-Stack Developer
43099,1,.NET / Microsoft Ecosystem Developer
43100,4,Python Backend & Data Developer
43102,4,Python Backend & Data Developer
43108,1,.NET / Microsoft Ecosystem Developer
43113,0,Java / JVM Backend Developer
43115,3,PHP / LAMP Web Developer
43116,2,Cloud-Native Full-Stack Developer
43120,2,Cloud-Native Full-Stack Developer
43123,0,Java / JVM Backend Developer
43125,4,Python Backend & Data Developer
43127,1,.NET / Microsoft Ecosystem Developer
43128,5,Modern JavaScript / TypeScript Developer
43131,3,PHP / LAMP Web Developer
43135,0,Java / JVM Backend Developer
43141,0,Java / JVM Backend Developer
43142,4,Python Backend & Data Developer
43146,4,Python Backend & Data Developer
43147,1,.NET / Microsoft Ecosystem Developer
43148,4,Python Backend & Data Developer
43152,1,.NET / Microsoft Ecosystem Developer
43153,0,Java / JVM Backend Developer
43157,4,Python Backend & Data Developer
43160,2,Cloud-Native Full-Stack Developer
43168,4,Python Backend & Data Developer
43170,4,Python Backend & Data Developer
43172,4,Python Backend & Data Developer
43174,2,Cloud-Native Full-Stack Developer
43177,4,Python Backend & Data Developer
43178,2,Cloud-Native Full-Stack Developer
43179,2,Cloud-Native Full-Stack Developer
43182,0,Java / JVM Backend Developer
43188,5,Modern JavaScript / TypeScript Developer
43189,5,Modern JavaScript / TypeScript Developer
43190,5,Modern JavaScript / TypeScript Developer
43194,1,.NET / Microsoft Ecosystem Developer
43197,5,Modern JavaScript / TypeScript Developer
43198,0,Java / JVM Backend Developer
43199,2,Cloud-Native Full-Stack Developer
43202,1,.NET / Microsoft Ecosystem Developer
43205,4,Python Backend & Data Developer
43207,5,Modern JavaScript / TypeScript Developer
43208,1,.NET / Microsoft Ecosystem Developer
43209,1,.NET / Microsoft Ecosystem Developer
43220,5,Modern JavaScript / TypeScript Developer
43221,4,Python Backend & Data Developer
43223,0,Java / JVM Backend Developer
43226,0,Java / JVM Backend Developer
43227,0,Java / JVM Backend Developer
43234,2,Cloud-Native Full-Stack Developer
43237,2,Cloud-Native Full-Stack Developer
43238,4,Python Backend & Data Developer
43239,0,Java / JVM Backend Developer
43243,1,.NET / Microsoft Ecosystem Developer
43244,4,Python Backend & Data Developer
43245,1,.NET / Microsoft Ecosystem Developer
43246,4,Python Backend & Data Developer
43247,4,Python Backend & Data Developer
43249,2,Cloud-Native Full-Stack Developer
43250,5,Modern JavaScript / TypeScript Developer
43253,2,Cloud-Native Full-Stack Developer
43258,1,.NET / Microsoft Ecosystem Developer
43262,2,Cloud-Native Full-Stack Developer
43263,1,.NET / Microsoft Ecosystem Developer
43267,0,Java / JVM Backend Developer
43271,5,Modern JavaScript / TypeScript Developer
43275,1,.NET / Microsoft Ecosystem Developer
43281,2,Cloud-Native Full-Stack Developer
43283,3,PHP / LAMP Web Developer
43287,5,Modern JavaScript / TypeScript Developer
43291,5,Modern JavaScript / TypeScript Developer
43292,4,Python Backend & Data Developer
43293,5,Modern JavaScript / TypeScript Developer
43297,1,.NET / Microsoft Ecosystem Developer
43298,5,Modern JavaScript / TypeScript Developer
43303,5,Modern JavaScript / TypeScript Developer
43305,3,PHP / LAMP Web Developer
43311,2,Cloud-Native Full-Stack Developer
43314,4,Python Backend & Data Developer
43316,4,Python Backend & Data Developer
43317,0,Java / JVM Backend Developer
43319,5,Modern JavaScript / TypeScript Developer
43320,4,Python Backend & Data Developer
43321,4,Python Backend & Data Developer
43322,5,Modern JavaScript / TypeScript Developer
43323,1,.NET / Microsoft Ecosystem Developer
43329,4,Python Backend & Data Developer
43333,4,Python Backend & Data Developer
43334,4,Python Backend & Data Developer
43341,5,Modern JavaScript / TypeScript Developer
43342,3,PHP / LAMP Web Developer
43343,5,Modern JavaScript / TypeScript Developer
43354,5,Modern JavaScript / TypeScript Developer
43360,4,Python Backend & Data Developer
43362,1,.NET / Microsoft Ecosystem Developer
43363,2,Cloud-Native Full-Stack Developer
43366,1,.NET / Microsoft Ecosystem Developer
43367,3,PHP / LAMP Web Developer
43370,1,.NET / Microsoft Ecosystem Developer
43371,0,Java / JVM Backend Developer
43378,1,.NET / Microsoft Ecosystem Developer
43379,4,Python Backend & Data Developer
43380,4,Python Backend & Data Developer
43381,1,.NET / Microsoft Ecosystem Developer
43383,3,PHP / LAMP Web Developer
43385,4,Python Backend & Data Developer
43387,5,Modern JavaScript / TypeScript Developer
43388,4,Python Backend & Data Developer
43389,3,PHP / LAMP Web Developer
43391,1,.NET / Microsoft Ecosystem Developer
43392,5,Modern JavaScript / TypeScript Developer
43393,5,Modern JavaScript / TypeScript Developer
43397,3,PHP / LAMP Web Developer
43401,1,.NET / Microsoft Ecosystem Developer
43403,1,.NET / Microsoft Ecosystem Developer
43405,4,Python Backend & Data Developer
43412,2,Cloud-Native Full-Stack Developer
43414,4,Python Backend & Data Developer
43417,0,Java / JVM Backend Developer
43418,5,Modern JavaScript / TypeScript Developer
43419,5,Modern JavaScript / TypeScript Developer
43424,2,Cloud-Native Full-Stack Developer
43427,1,.NET / Microsoft Ecosystem Developer
43428,0,Java / JVM Backend Developer
43429,4,Python Backend & Data Developer
43431,3,PHP / LAMP Web Developer
43435,4,Python Backend & Data Developer
43437,4,Python Backend & Data Developer
43438,2,Cloud-Native Full-Stack Developer
43441,3,PHP / LAMP Web Developer
43444,4,Python Backend & Data Developer
43446,1,.NET / Microsoft Ecosystem Developer
43450,1,.NET / Microsoft Ecosystem Developer
43452,2,Cloud-Native Full-Stack Developer
43454,4,Python Backend & Data Developer
43455,3,PHP / LAMP Web Developer
43464,1,.NET / Microsoft Ecosystem Developer
43466,5,Modern JavaScript / TypeScript Developer
43467,5,Modern JavaScript / TypeScript Developer
43470,5,Modern JavaScript / TypeScript Developer
43471,3,PHP / LAMP Web Developer
43474,0,Java / JVM Backend Developer
43475,3,PHP / LAMP Web Developer
43476,5,Modern JavaScript / TypeScript Developer
43484,3,PHP / LAMP Web Developer
43488,4,Python Backend & Data Developer
43492,2,Cloud-Native Full-Stack Developer
43493,1,.NET / Microsoft Ecosystem Developer
43494,5,Modern JavaScript / TypeScript Developer
43496,0,Java / JVM Backend Developer
43499,5,Modern JavaScript / TypeScript Developer
43500,5,Modern JavaScript / TypeScript Developer
43502,1,.NET / Microsoft Ecosystem Developer
43504,4,Python Backend & Data Developer
43507,5,Modern JavaScript / TypeScript Developer
43510,2,Cloud-Native Full-Stack Developer
43514,1,.NET / Microsoft Ecosystem Developer
43515,1,.NET / Microsoft Ecosystem Developer
43517,1,.NET / Microsoft Ecosystem Developer
43520,0,Java / JVM Backend Developer
43526,3,PHP / LAMP Web Developer
43528,4,Python Backend & Data Developer
43530,4,Python Backend & Data Developer
43533,2,Cloud-Native Full-Stack Developer
43535,4,Python Backend & Data Developer
43537,3,PHP / LAMP Web Developer
43540,0,Java / JVM Backend Developer
43543,1,.NET / Microsoft Ecosystem Developer
43544,5,Modern JavaScript / TypeScript Developer
43547,2,Cloud-Native Full-Stack Developer
43549,2,Cloud-Native Full-Stack Developer
43550,1,.NET / Microsoft Ecosystem Developer
43551,4,Python Backend & Data Developer
43553,4,Python Backend & Data Developer
43554,1,.NET / Microsoft Ecosystem Developer
43555,5,Modern JavaScript / TypeScript Developer
43556,1,.NET / Microsoft Ecosystem Developer
43558,4,Python Backend & Data Developer
43559,0,Java / JVM Backend Developer
43564,2,Cloud-Native Full-Stack Developer
43566,3,PHP / LAMP Web Developer
43568,3,PHP / LAMP Web Developer
43569,0,Java / JVM Backend Developer
43573,4,Python Backend & Data Developer
43574,5,Modern JavaScript / TypeScript Developer
43578,0,Java / JVM Backend Developer
43579,0,Java / JVM Backend Developer
43580,1,.NET / Microsoft Ecosystem Developer
43584,0,Java / JVM Backend Developer
43585,3,PHP / LAMP Web Developer
43587,0,Java / JVM Backend Developer
43588,5,Modern JavaScript / TypeScript Developer
43590,2,Cloud-Native Full-Stack Developer
43592,4,Python Backend & Data Developer
43595,1,.NET / Microsoft Ecosystem Developer
43596,2,Cloud-Native Full-Stack Developer
43597,3,PHP / LAMP Web Developer
43598,2,Cloud-Native Full-Stack Developer
43602,1,.NET / Microsoft Ecosystem Developer
43603,3,PHP / LAMP Web Developer
43606,1,.NET / Microsoft Ecosystem Developer
43609,2,Cloud-Native Full-Stack Developer
43610,4,Python Backend & Data Developer
43612,2,Cloud-Native Full-Stack Developer
43614,1,.NET / Microsoft Ecosystem Developer
43615,2,Cloud-Native Full-Stack Developer
43616,4,Python Backend & Data Developer
43617,5,Modern JavaScript / TypeScript Developer
43618,2,Cloud-Native Full-Stack Developer
43620,5,Modern JavaScript / TypeScript Developer
43624,0,Java / JVM Backend Developer
43625,2,Cloud-Native Full-Stack Developer
43627,5,Modern JavaScript / TypeScript Developer
43630,1,.NET / Microsoft Ecosystem Developer
43631,3,PHP / LAMP Web Developer
43635,5,Modern JavaScript / TypeScript Developer
43637,5,Modern JavaScript / TypeScript Developer
43640,5,Modern JavaScript / TypeScript Developer
43642,3,PHP / LAMP Web Developer
43643,2,Cloud-Native Full-Stack Developer
43644,0,Java / JVM Backend Developer
43646,2,Cloud-Native Full-Stack Developer
43648,1,.NET / Microsoft Ecosystem Developer
43649,5,Modern JavaScript / TypeScript Developer
43652,0,Java / JVM Backend Developer
43653,1,.NET / Microsoft Ecosystem Developer
43656,1,.NET / Microsoft Ecosystem Developer
43658,0,Java / JVM Backend Developer
43659,1,.NET / Microsoft Ecosystem Developer
43660,0,Java / JVM Backend Developer
43661,4,Python Backend & Data Developer
43662,1,.NET / Microsoft Ecosystem Developer
43664,1,.NET / Microsoft Ecosystem Developer
43665,2,Cloud-Native Full-Stack Developer
43669,0,Java / JVM Backend Developer
43670,4,Python Backend & Data Developer
43674,3,PHP / LAMP Web Developer
43676,1,.NET / Microsoft Ecosystem Developer
43677,2,Cloud-Native Full-Stack Developer
43678,0,Java / JVM Backend Developer
43679,4,Python Backend & Data Developer
43681,1,.NET / Microsoft Ecosystem Developer
43685,3,PHP / LAMP Web Developer
43694,1,.NET / Microsoft Ecosystem Developer
43695,0,Java / JVM Backend Developer
43704,0,Java / JVM Backend Developer
43707,0,Java / JVM Backend Developer
43709,1,.NET / Microsoft Ecosystem Developer
43710,5,Modern JavaScript / TypeScript Developer
43713,1,.NET / Microsoft Ecosystem Developer
43714,5,Modern JavaScript / TypeScript Developer
43716,5,Modern JavaScript / TypeScript Developer
43717,2,Cloud-Native Full-Stack Developer
43718,1,.NET / Microsoft Ecosystem Developer
43719,5,Modern JavaScript / TypeScript Developer
43726,1,.NET / Microsoft Ecosystem Developer
43727,4,Python Backend & Data Developer
43730,2,Cloud-Native Full-Stack Developer
43732,3,PHP / LAMP Web Developer
43734,2,Cloud-Native Full-Stack Developer
43736,5,Modern JavaScript / TypeScript Developer
43742,4,Python Backend & Data Developer
43745,5,Modern JavaScript / TypeScript Developer
43746,1,.NET / Microsoft Ecosystem Developer
43750,1,.NET / Microsoft Ecosystem Developer
43751,1,.NET / Microsoft Ecosystem Developer
43752,5,Modern JavaScript / TypeScript Developer
43758,4,Python Backend & Data Developer
43762,1,.NET / Microsoft Ecosystem Developer
43769,3,PHP / LAMP Web Developer
43770,4,Python Backend & Data Developer
43773,1,.NET / Microsoft Ecosystem Developer
43774,4,Python Backend & Data Developer
43775,1,.NET / Microsoft Ecosystem Developer
43776,5,Modern JavaScript / TypeScript Developer
43777,0,Java / JVM Backend Developer
43781,0,Java / JVM Backend Developer
43782,1,.NET / Microsoft Ecosystem Developer
43789,5,Modern JavaScript / TypeScript Developer
43790,5,Modern JavaScript / TypeScript Developer
43792,2,Cloud-Native Full-Stack Developer
43794,3,PHP / LAMP Web Developer
43797,0,Java / JVM Backend Developer
43800,5,Modern JavaScript / TypeScript Developer
43806,1,.NET / Microsoft Ecosystem Developer
43810,0,Java / JVM Backend Developer
43812,0,Java / JVM Backend Developer
43813,0,Java / JVM Backend Developer
43816,1,.NET / Microsoft Ecosystem Developer
43819,4,Python Backend & Data Developer
43823,4,Python Backend & Data Developer
43824,5,Modern JavaScript / TypeScript Developer
43825,1,.NET / Microsoft Ecosystem Developer
43826,5,Modern JavaScript / TypeScript Developer
43829,0,Java / JVM Backend Developer
43830,4,Python Backend & Data Developer
43833,3,PHP / LAMP Web Developer
43835,2,Cloud-Native Full-Stack Developer
43836,3,PHP / LAMP Web Developer
43837,3,PHP / LAMP Web Developer
43839,4,Python Backend & Data Developer
43840,3,PHP / LAMP Web Developer
43841,1,.NET / Microsoft Ecosystem Developer
43842,4,Python Backend & Data Developer
43844,5,Modern JavaScript / TypeScript Developer
43846,3,PHP / LAMP Web Developer
43847,0,Java / JVM Backend Developer
43848,2,Cloud-Native Full-Stack Developer
43852,3,PHP / LAMP Web Developer
43853,4,Python Backend & Data Developer
43859,4,Python Backend & Data Developer
43863,3,PHP / LAMP Web Developer
43865,0,Java / JVM Backend Developer
43866,4,Python Backend & Data Developer
43867,4,Python Backend & Data Developer
43868,2,Cloud-Native Full-Stack Developer
43870,5,Modern JavaScript / TypeScript Developer
43871,2,Cloud-Native Full-Stack Developer
43872,2,Cloud-Native Full-Stack Developer
43879,4,Python Backend & Data Developer
43882,1,.NET / Microsoft Ecosystem Developer
43883,0,Java / JVM Backend Developer
43885,4,Python Backend & Data Developer
43889,4,Python Backend & Data Developer
43892,1,.NET / Microsoft Ecosystem Developer
43893,1,.NET / Microsoft Ecosystem Developer
43896,5,Modern JavaScript / TypeScript Developer
43897,2,Cloud-Native Full-Stack Developer
43898,0,Java / JVM Backend Developer
43899,5,Modern JavaScript / TypeScript Developer
43900,1,.NET / Microsoft Ecosystem Developer
43902,2,Cloud-Native Full-Stack Developer
43903,3,PHP / LAMP Web Developer
43904,2,Cloud-Native Full-Stack Developer
43905,0,Java / JVM Backend Developer
43906,1,.NET / Microsoft Ecosystem Developer
43910,1,.NET / Microsoft Ecosystem Developer
43913,0,Java / JVM Backend Developer
43915,5,Modern JavaScript / TypeScript Developer
43921,4,Python Backend & Data Developer
43922,1,.NET / Microsoft Ecosystem Developer
43925,3,PHP / LAMP Web Developer
43930,4,Python Backend & Data Developer
43932,0,Java / JVM Backend Developer
43934,5,Modern JavaScript / TypeScript Developer
43939,1,.NET / Microsoft Ecosystem Developer
43941,3,PHP / LAMP Web Developer
43942,3,PHP / LAMP Web Developer
43946,2,Cloud-Native Full-Stack Developer
43947,2,Cloud-Native Full-Stack Developer
43950,4,Python Backend & Data Developer
43952,1,.NET / Microsoft Ecosystem Developer
43953,1,.NET / Microsoft Ecosystem Developer
43956,5,Modern JavaScript / TypeScript Developer
43958,5,Modern JavaScript / TypeScript Developer
